DRG_Code,DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region Description, Total Discharges , Average Covered Charges , Average Total Payments ,Average Medicare Payments
313, CHEST PAIN,50043,ALTA BATES SUMMIT MEDICAL CENTER,350 HAWTHORNE AVENUE,OAKLAND,CA,94609,CA - Alameda County,100,"27,401.45","5,714.22","4,658.62"
313, CHEST PAIN,50045,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,92243,CA - San Diego,25,"24,593.24","5,746.88","3,758.48"
313, CHEST PAIN,50047,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP,2333 BUCHANAN STREET,SAN FRANCISCO,CA,94115,CA - San Francisco,27,"44,102.25","7,794.92","6,921.62"
313, CHEST PAIN,50054,SAN GORGONIO MEMORIAL HOSPITAL,600 NORTH HIGHLAND SPRINGS AVENUE,BANNING,CA,92220,CA - San Bernardino,27,"17,097.11","4,329.74","3,314.51"
313, CHEST PAIN,50056,ANTELOPE VALLEY HOSPITAL MED CENTER,1600 W AVE J,LANCASTER,CA,93534,CA - Los Angeles,178,"15,021.80","4,622.76","3,680.66"
313, CHEST PAIN,50057,KAWEAH DELTA MEDICAL CENTER,400 W MINERAL KING AVE,VISALIA,CA,93291,CA - Bakersfield,125,"20,898.24","4,375.76","3,102.54"
313, CHEST PAIN,50058,GLENDALE MEM HOSPITAL & HLTH CENTER,1420 S CENTRAL AVE,GLENDALE,CA,91204,CA - Los Angeles,60,"27,182.25","5,347.18","4,486.78"
313, CHEST PAIN,50060,COMMUNITY REGIONAL MEDICAL CENTER,2823 FRESNO STREET,FRESNO,CA,93715,CA - Fresno,112,"22,252.66","5,466.58","4,563.82"
313, CHEST PAIN,50063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1300 N VERMONT AVE,LOS ANGELES,CA,90028,CA - Los Angeles,60,"31,580.41","6,161.00","5,390.88"
313, CHEST PAIN,50075,KAISER FOUNDATION HOSPITAL OAKLAND/RICHMOND,280 W MAC ARTHUR BLVD,OAKLAND,CA,94611,CA - Alameda County,12,"21,144.33","4,857.00","4,105.00"
313, CHEST PAIN,50077,SCRIPPS MERCY HOSPITAL,4077 5TH AVE,SAN DIEGO,CA,92103,CA - San Diego,68,"29,354.29","4,918.75","3,997.50"
313, CHEST PAIN,50078,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,1300 W 7TH ST,SAN PEDRO,CA,90732,CA - Los Angeles,13,"29,332.07","4,179.61","3,022.07"
313, CHEST PAIN,50079,DOCTORS MEDICAL CENTER-SAN PABLO,2000 VALE RD,SAN PABLO,CA,94806,CA - San Francisco,73,"37,053.76","5,213.45","4,299.49"
313, CHEST PAIN,50082,ST JOHNS REGIONAL MEDICAL CENTER,1600 N ROSE AVE,OXNARD,CA,93030,CA - Ventura,98,"30,570.08","4,484.89","3,319.46"
313, CHEST PAIN,50084,ST JOSEPHS MED CENTER OF STOCKTON,1800 N CALIFORNIA ST,STOCKTON,CA,95204,CA - Stockton,47,"38,929.08","4,747.36","3,698.82"
313, CHEST PAIN,50089,COMMUNITY HOSPITAL OF SAN BERNARDINO,1805 MEDICAL CENTER DRIVE,SAN BERNARDINO,CA,92411,CA - San Bernardino,27,"30,090.33","5,540.48","4,934.92"
313, CHEST PAIN,50091,COMMUNITY AND MISSION  HOSPITAL OF HUNTINGTON PARK,2623 E SLAUSON AVE,HUNTINGTON PARK,CA,90255,CA - Los Angeles,18,"25,129.50","5,266.16","4,328.16"
313, CHEST PAIN,50093,SAINT AGNES MEDICAL CENTER,1303 E HERNDON AVE,FRESNO,CA,93710,CA - Fresno,197,"18,450.18","4,095.21","3,093.37"
313, CHEST PAIN,50099,SAN ANTONIO COMMUNITY HOSPITAL,999 SAN BERNARDINO RD,UPLAND,CA,91786,CA - San Bernardino,40,"28,167.72","3,790.37","2,947.30"
313, CHEST PAIN,50100,SHARP MEMORIAL HOSPITAL,7901 FROST ST,SAN DIEGO,CA,92123,CA - San Diego,42,"36,706.66","4,503.40","3,570.11"
313, CHEST PAIN,50101,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DR,VALLEJO,CA,94589,CA - San Francisco,23,"29,109.30","5,524.47","4,361.43"
313, CHEST PAIN,50102,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,3865 JACKSON STREET,RIVERSIDE,CA,92503,CA - San Bernardino,29,"35,647.58","5,049.00","3,582.34"
313, CHEST PAIN,50103,WHITE MEMORIAL MEDICAL CENTER,1720 E CESAR AVENUE,LOS ANGELES,CA,90033,CA - Los Angeles,94,"29,103.77","5,963.82","5,151.06"
313, CHEST PAIN,50104,SAINT FRANCIS MEDICAL CENTER,3630 EAST IMPERIAL HIGHWAY,LYNWOOD,CA,90262,CA - Los Angeles,57,"29,680.68","6,057.01","5,298.03"
313, CHEST PAIN,50107,MARIAN MEDICAL CENTER,1400 E CHURCH ST,SANTA MARIA,CA,93454,CA - Santa Barbara,12,"26,529.41","5,382.83","2,854.91"
313, CHEST PAIN,50108,SUTTER GENERAL HOSPITAL,2801 L STREET,SACRAMENTO,CA,95816,CA - Sacramento,50,"24,998.34","4,839.80","3,936.12"
313, CHEST PAIN,50111,TEMPLE COMMUNITY HOSPITAL,235 N HOOVER ST,LOS ANGELES,CA,90004,CA - Los Angeles,37,"19,559.08","5,059.00","4,356.32"
313, CHEST PAIN,50112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,CA - Los Angeles,64,"24,889.04","4,701.39","3,363.06"
313, CHEST PAIN,50115,PALOMAR MEDICAL CENTER,555 E VALLEY PARKWAY,ESCONDIDO,CA,92025,CA - San Diego,28,"23,402.14","3,893.00","3,130.57"
313, CHEST PAIN,50116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325,CA - Los Angeles,90,"38,300.71","4,544.80","3,616.58"
313, CHEST PAIN,50118,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH ST,MANTECA,CA,95336,CA - Stockton,23,"52,980.65","3,808.21","2,925.17"
313, CHEST PAIN,50121,ADVENTIST MEDICAL CENTER,115 MALL DRIVE,HANFORD,CA,93230,CA - Fresno,182,"13,809.74","4,270.05","3,285.91"
313, CHEST PAIN,50122,DAMERON HOSPITAL,525 WEST ACACIA STREET,STOCKTON,CA,95203,CA - Stockton,14,"44,557.07","4,286.14","3,486.71"
313, CHEST PAIN,50124,VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,GLENDALE,CA,91209,CA - Los Angeles,41,"19,131.12","3,700.24","2,769.78"
313, CHEST PAIN,50125,REGIONAL MEDICAL CENTER OF SAN JOSE,225 N JACKSON AVENUE,SAN JOSE,CA,95116,CA - San Jose,65,"66,827.55","6,455.86","5,343.38"
313, CHEST PAIN,50126,VALLEY PRESBYTERIAN HOSPITAL,15107 VANOWEN ST,VAN NUYS,CA,91406,CA - Los Angeles,36,"21,850.11","5,420.94","4,024.22"
313, CHEST PAIN,50128,TRI-CITY MEDICAL CENTER,4002 VISTA WAY,OCEANSIDE,CA,92056,CA - San Diego,17,"21,343.11","4,076.88","3,216.88"
313, CHEST PAIN,50129,ST BERNARDINE MEDICAL CENTER,2101 N WATERMAN AVE,SAN BERNARDINO,CA,92404,CA - San Bernardino,77,"27,887.02","4,546.33","3,721.94"
313, CHEST PAIN,50132,SAN GABRIEL VALLEY MEDICAL CENTER,438 W LAS TUNAS DRIVE,SAN GABRIEL,CA,91776,CA - Los Angeles,47,"37,953.91","4,966.23","3,964.48"
313, CHEST PAIN,50133,RIDEOUT MEMORIAL HOSPITAL,726 4TH ST,MARYSVILLE,CA,95901,CA - Sacramento,53,"22,615.92","4,245.64","3,330.84"
313, CHEST PAIN,50135,HOLLYWOOD COMMUNITY HOSPITAL OF HOLLYWOOD,6245 DE LONGPRE AVE,HOLLYWOOD,CA,90028,CA - Los Angeles,13,"17,135.92","5,577.30","4,883.15"
313, CHEST PAIN,50145,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,23625 W R HOLMAN HIGHWAY,MONTEREY,CA,93940,CA - Salinas,27,"32,270.96","6,408.74","2,948.62"
313, CHEST PAIN,50149,CALIFORNIA HOSPITAL MEDICAL CENTER LA,1401 SOUTH GRAND AVENUE,LOS ANGELES,CA,90015,CA - Los Angeles,64,"20,409.25","5,965.28","5,147.06"
313, CHEST PAIN,50153,O'CONNOR HOSPITAL,2105 FOREST AVENUE,SAN JOSE,CA,95128,CA - San Jose,24,"44,902.70","5,550.75","4,802.75"
313, CHEST PAIN,50158,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BLVD,ENCINO,CA,91436,CA - Los Angeles,13,"25,620.07","3,662.23","2,709.30"
313, CHEST PAIN,50159,VENTURA COUNTY MEDICAL CENTER,3291 LOMA VISTA RD,VENTURA,CA,93003,CA - Ventura,26,"20,432.03","5,852.38","5,076.07"
313, CHEST PAIN,50167,SAN JOAQUIN GENERAL HOSPITAL,500 W HOSPITAL ROAD,FRENCH CAMP,CA,95231,CA - Stockton,13,"32,366.84","6,189.92","5,154.84"
313, CHEST PAIN,50168,ST JUDE MEDICAL CENTER,101 E VALENCIA MESA DRIVE,FULLERTON,CA,92835,CA - Orange County,29,"31,588.00","3,638.58","2,943.68"
313, CHEST PAIN,50169,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,12401 E WASHINGTON BLVD,WHITTIER,CA,90602,CA - Los Angeles,41,"37,190.60","4,031.51","2,986.85"
313, CHEST PAIN,50174,SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR,SANTA ROSA,CA,95405,CA - Santa Rosa,22,"39,413.72","4,791.50","3,708.22"
313, CHEST PAIN,50179,EMANUEL MEDICAL CENTER INC,825 DELBON AVE,TURLOCK,CA,95382,CA - Modesto,135,"34,763.22","4,200.68","3,202.11"
313, CHEST PAIN,50180,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,1601 YGNACIO VALLEY RD,WALNUT CREEK,CA,94598,CA - Contra Costa County,27,"62,419.81","5,808.37","3,200.74"
313, CHEST PAIN,50191,ST MARY MEDICAL CENTER,1050 LINDEN AVE,LONG BEACH,CA,90813,CA - Los Angeles,34,"28,968.47","5,468.94","4,560.00"
313, CHEST PAIN,50192,ADVENTIST MEDICAL CENTER - REEDLEY,372 W CYPRESS AVE,REEDLEY,CA,93654,CA - Fresno,18,"12,655.50","3,849.00","2,977.44"
313, CHEST PAIN,50194,WATSONVILLE COMMUNITY HOSPITAL,75 NIELSON STREET,WATSONVILLE,CA,95076,CA - Santa Cruz,34,"43,344.14","6,107.73","5,202.52"
313, CHEST PAIN,50195,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,CA - Alameda County,42,"56,381.88","5,777.19","4,941.97"
313, CHEST PAIN,50204,PALMDALE REGIONAL MEDICAL CENTER,38600 MEDICAL CENTER DRIVE,PALMDALE,CA,93552,CA - Los Angeles,42,"21,292.97","3,915.00","2,928.26"
313, CHEST PAIN,50211,ALAMEDA HOSPITAL,2070 CLINTON AVE,ALAMEDA,CA,94501,CA - Alameda County,19,"28,608.42","4,741.00","3,971.52"
313, CHEST PAIN,50219,COAST PLAZA HOSPITAL,13100 STUDEBAKER RD,NORWALK,CA,90650,CA - Los Angeles,34,"13,489.08","4,766.17","4,000.55"
313, CHEST PAIN,50222,SHARP CHULA VISTA MEDICAL CENTER,751 MEDICAL CENTER COURT,CHULA VISTA,CA,91911,CA - San Diego,70,"35,221.42","4,419.62","3,428.82"
313, CHEST PAIN,50224,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,ONE HOAG DRIVE,NEWPORT BEACH,CA,92663,CA - Orange County,18,"18,669.83","3,498.00","2,631.77"
313, CHEST PAIN,50225,FEATHER RIVER HOSPITAL,5974 PENTZ ROAD,PARADISE,CA,95969,CA - Chico,53,"48,067.05","3,838.88","2,885.00"
313, CHEST PAIN,50226,AHMC ANAHEIM REGIONAL MEDICAL CENTER,1111 W LA PALMA AVENUE,ANAHEIM,CA,92801,CA - Orange County,59,"32,735.27","4,152.89","3,075.15"
313, CHEST PAIN,50228,SAN FRANCISCO GENERAL HOSPITAL,1001 POTRERO AVENUE,SAN FRANCISCO,CA,94110,CA - San Francisco,26,"22,397.00","7,747.30","6,749.61"
313, CHEST PAIN,50230,GARDEN GROVE HOSPITAL & MEDICAL CENTER,12601 GARDEN GROVE BLVD,GARDEN GROVE,CA,92843,CA - Orange County,38,"33,320.76","7,281.18","4,685.52"
313, CHEST PAIN,50231,POMONA VALLEY HOSPITAL MEDICAL CENTER,1798 N GAREY AVE,POMONA,CA,91767,CA - Los Angeles,40,"40,468.97","5,163.02","4,178.12"
313, CHEST PAIN,50232,FRENCH HOSPITAL MEDICAL CENTER,1911 JOHNSON AVE,SAN LUIS OBISPO,CA,93401,CA - San Luis Obispo,18,"26,889.61","3,745.05","2,754.00"
313, CHEST PAIN,50235,PROVIDENCE SAINT JOSEPH MEDICAL CTR,501 SOUTH BUENA VISTA,BURBANK,CA,91505,CA - Los Angeles,96,"43,516.14","4,102.18","3,101.73"
313, CHEST PAIN,50236,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES,2975 N SYCAMORE DR,SIMI VALLEY,CA,93065,CA - Ventura,23,"30,394.86","3,728.00","2,797.04"
313, CHEST PAIN,50238,METHODIST HOSPITAL OF SOUTHERN CA,300 W HUNTINGTON DR,ARCADIA,CA,91006,CA - Los Angeles,89,"24,327.88","4,171.00","3,203.03"
313, CHEST PAIN,50239,GLENDALE ADVENTIST MEDICAL CENTER,1509 E WILSON TERRACE,GLENDALE,CA,91206,CA - Los Angeles,121,"37,007.21","5,378.23","4,475.20"
313, CHEST PAIN,50242,DOMINICAN HOSPITAL,1555 SOQUEL DRIVE,SANTA CRUZ,CA,95065,CA - Santa Cruz,29,"33,289.06","4,994.41","4,099.93"
313, CHEST PAIN,50243,DESERT REGIONAL MEDICAL CENTER,1150 NORTH INDIAN CANYON DRIVE,PALM SPRINGS,CA,92262,CA - Palm Springs/Rancho M,43,"42,641.20","5,098.41","3,041.04"
313, CHEST PAIN,50245,ARROWHEAD REGIONAL MEDICAL CENTER,400 NORTH PEPPER AVENUE,COLTON,CA,92324,CA - San Bernardino,112,"15,729.06","6,192.20","5,286.08"
313, CHEST PAIN,50248,NATIVIDAD MEDICAL CENTER,1441 CONSTITUTION BOULEVARD,SALINAS,CA,93906,CA - Salinas,28,"35,858.21","7,006.10","6,039.25"
313, CHEST PAIN,50254,MARSHALL MEDICAL CENTER (1-RH),1100 MARSHALL WAY,PLACERVILLE,CA,95667,CA - Sacramento,35,"49,313.57","4,672.25","2,930.22"
313, CHEST PAIN,50257,GOOD SAMARITAN HOSPITAL,901 OLIVE DRIVE,BAKERSFIELD,CA,93308,CA - Bakersfield,11,"11,232.27","5,152.90","4,438.36"
313, CHEST PAIN,50261,SIERRA VIEW DISTRICT HOSPITAL,465 W PUTNAM AVE,PORTERVILLE,CA,93257,CA - Bakersfield,29,"14,500.58","4,994.03","3,703.68"
313, CHEST PAIN,50262,RONALD REAGAN UCLA MEDICAL CENTER,757 WESTWOOD PLAZA,LOS ANGELES,CA,90095,CA - Los Angeles,21,"27,217.28","7,193.09","6,390.61"
313, CHEST PAIN,50272,REDLANDS COMMUNITY HOSPITAL,350 TERRACINA BLVD,REDLANDS,CA,92373,CA - San Bernardino,57,"20,589.84","3,777.77","2,873.57"
313, CHEST PAIN,50276,CONTRA COSTA REGIONAL MEDICAL CENTER,2500 ALHAMBRA AVE,MARTINEZ,CA,94553,CA - Contra Costa County,20,"15,988.25","8,985.15","8,195.95"
313, CHEST PAIN,50277,PACIFIC HOSPITAL OF LONG BEACH,2776 PACIFIC AVE,LONG BEACH,CA,90806,CA - Los Angeles,18,"34,973.05","5,697.27","5,054.44"
313, CHEST PAIN,50278,PROVIDENCE HOLY CROSS MEDICAL CENTER,15031 RINALDI ST,MISSION HILLS,CA,91346,CA - Los Angeles,63,"50,707.39","4,529.84","3,332.22"
313, CHEST PAIN,50279,HI-DESERT MEDICAL CENTER,6601 WHITE FEATHER ROAD,JOSHUA TREE,CA,92252,CA - Palm Springs/Rancho M,17,"18,409.70","4,564.00","3,704.00"
313, CHEST PAIN,50280,MERCY MEDICAL CENTER REDDING,"2175 ROSALINE AVE, CLAIRMONT HGTS",REDDING,CA,96001,CA - Redding,14,"24,885.64","5,006.92","3,284.57"
313, CHEST PAIN,50289,SETON MEDICAL CENTER,1900 SULLIVAN AVENUE,DALY CITY,CA,94015,CA - San Mateo County,15,"53,408.46","5,110.20","4,058.86"
313, CHEST PAIN,50290,SAINT JOHN'S HEALTH CENTER,2121 SANTA MONICA BLVD,SANTA MONICA,CA,90404,CA - Los Angeles,19,"19,616.21","3,540.84","2,324.73"
313, CHEST PAIN,50292,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,26520 CACTUS AVENUE,MORENO VALLEY,CA,92555,CA - San Bernardino,81,"20,146.60","5,286.11","4,346.09"
313, CHEST PAIN,50296,HAZEL HAWKINS MEMORIAL HOSPITAL,911 SUNSET DRIVE,HOLLISTER,CA,95023,CA - San Jose,32,"19,807.21","5,543.00","4,627.25"
313, CHEST PAIN,50298,BARSTOW COMMUNITY HOSPITAL,555 SOUTH SEVENTH AVENUE,BARSTOW,CA,92311,CA - San Bernardino,16,"38,904.62","4,862.00","4,087.75"
313, CHEST PAIN,50300,ST MARY MEDICAL CENTER,18300 HIGHWAY 18,APPLE VALLEY,CA,92307,CA - San Bernardino,154,"26,248.93","4,220.66","3,188.59"
313, CHEST PAIN,50305,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,2450 ASHBY AVE,BERKELEY,CA,94705,CA - Alameda County,51,"30,274.98","5,953.72","5,138.11"
313, CHEST PAIN,50309,SUTTER ROSEVILLE MEDICAL CENTER,ONE MEDICAL PLAZA,ROSEVILLE,CA,95661,CA - Sacramento,50,"24,086.32","4,117.52","2,954.82"
313, CHEST PAIN,50320,ALAMEDA COUNTY MEDICAL CENTER,1411 E 31ST ST,OAKLAND,CA,94602,CA - Alameda County,20,"15,588.05","7,866.65","7,092.00"
313, CHEST PAIN,50324,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,9888 GENESEE AVENUE,LA JOLLA,CA,92037,CA - San Diego,16,"31,329.50","3,468.37","2,692.12"
313, CHEST PAIN,50327,LOMA LINDA UNIVERSITY MEDICAL CENTER,11234 ANDERSON ST,LOMA LINDA,CA,92354,CA - San Bernardino,48,"22,532.43","6,078.08","5,374.58"
313, CHEST PAIN,50329,CORONA REGIONAL MEDICAL CENTER,800 SOUTH MAIN STREET,CORONA,CA,92882,CA - Orange County,75,"23,143.22","4,379.18","3,208.68"
313, CHEST PAIN,50334,SALINAS VALLEY MEMORIAL HOSPITAL,450 EAST ROMIE LANE,SALINAS,CA,93901,CA - Salinas,40,"25,986.40","5,344.52","3,905.70"
313, CHEST PAIN,50335,SONORA REGIONAL MEDICAL CENTER,1000 GREENLEY ROAD,SONORA,CA,95370,CA - Modesto,28,"26,998.25","5,210.46","3,407.35"
313, CHEST PAIN,50336,LODI MEMORIAL HOSPITAL,975 S FAIRMONT AVENUE,LODI,CA,95240,CA - Sacramento,87,"47,352.62","4,353.45","3,203.31"
313, CHEST PAIN,50342,PIONEERS MEMORIAL HEALTHCARE DISTRICT,207 WEST LEGION ROAD,BRAWLEY,CA,92227,CA - San Diego,30,"18,785.06","4,592.20","3,699.40"
313, CHEST PAIN,50348,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER,101 CITY DRIVE SOUTH,ORANGE,CA,92868,CA - Orange County,22,"40,456.95","6,375.13","5,395.27"
313, CHEST PAIN,50350,BEVERLY HOSPITAL,309 W BEVERLY BLVD,MONTEBELLO,CA,90640,CA - Los Angeles,66,"11,123.72","4,805.00","3,853.24"
313, CHEST PAIN,50351,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,TORRANCE,CA,90509,CA - Los Angeles,55,"39,488.12","3,778.10","2,967.74"
313, CHEST PAIN,50353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,4101 TORRANCE BLVD,TORRANCE,CA,90503,CA - Los Angeles,44,"37,865.45","4,061.75","2,907.65"
313, CHEST PAIN,50359,TULARE REGIONAL MEDICAL CENTER,869 CHERRY AVENUE,TULARE,CA,93274,CA - Bakersfield,60,"11,704.61","4,543.00","3,740.26"
313, CHEST PAIN,50360,MARIN GENERAL HOSPITAL,"250 BON AIR ROAD, PO BOX 8010",GREENBRAE,CA,94904,CA - San Francisco,37,"33,981.10","4,602.37","3,598.81"
313, CHEST PAIN,50367,NORTHBAY MEDICAL CENTER,1200 B  GALE WILSON BLVD,FAIRFIELD,CA,94533,CA - Contra Costa County,49,"60,588.69","7,093.46","4,510.06"
313, CHEST PAIN,50376,LAC/HARBOR-UCLA MED CENTER,1000 W CARSON ST,TORRANCE,CA,90509,CA - Los Angeles,11,"15,835.36","7,288.90","6,468.54"
313, CHEST PAIN,50378,PACIFICA HOSPITAL OF THE VALLEY,9449 SAN FERNANDO RD,SUN VALLEY,CA,91352,CA - Los Angeles,25,"11,322.96","5,766.44","4,746.12"
313, CHEST PAIN,50380,GOOD SAMARITAN HOSPITAL,2425 SAMARITAN DRIVE,SAN JOSE,CA,95124,CA - San Jose,42,"47,722.42","5,115.50","3,561.76"
313, CHEST PAIN,50382,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS,210 W  SAN BERNARDINO ROAD,COVINA,CA,91723,CA - Los Angeles,140,"18,899.82","5,021.20","4,065.29"
313, CHEST PAIN,50390,HEMET VALLEY MEDICAL CENTER,1117 EAST DEVONSHIRE,HEMET,CA,92543,CA - San Bernardino,49,"17,804.79","4,066.63","3,292.26"
313, CHEST PAIN,50393,DOWNEY REGIONAL MEDICAL CENTER,11500 BROOKSHIRE AVENUE,DOWNEY,CA,90241,CA - Los Angeles,92,"39,956.78","4,673.97","3,566.91"
313, CHEST PAIN,50394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,147 N BRENT ST,VENTURA,CA,93003,CA - Ventura,12,"31,206.00","3,701.66","2,344.33"
313, CHEST PAIN,50396,SANTA BARBARA COTTAGE HOSPITAL,400 WEST PUEBLO,SANTA BARBARA,CA,93102,CA - Santa Barbara,33,"14,839.60","4,108.96","3,156.90"
313, CHEST PAIN,50407,CHINESE HOSPITAL,845 JACKSON ST,SAN FRANCISCO,CA,94133,CA - San Francisco,24,"21,014.45","4,661.00","3,728.33"
313, CHEST PAIN,50414,MERCY HOSPITAL OF FOLSOM,1650 CREEKSIDE DRIVE,FOLSOM,CA,95630,CA - Sacramento,36,"30,691.44","4,187.41","2,827.91"
313, CHEST PAIN,50426,WEST ANAHEIM MEDICAL CENTER,3033 W ORANGE AVENUE,ANAHEIM,CA,92804,CA - Orange County,52,"27,391.23","4,066.61","3,265.46"
313, CHEST PAIN,50435,FALLBROOK HOSPITAL,624 E ELDER ST,FALLBROOK,CA,92028,CA - San Diego,18,"20,401.27","4,222.00","3,345.11"
313, CHEST PAIN,50438,HUNTINGTON MEMORIAL HOSPITAL,100 W  CALIFORNIA BLVD,PASADENA,CA,91109,CA - Los Angeles,190,"25,412.96","4,280.82","3,267.95"
313, CHEST PAIN,50441,STANFORD HOSPITAL,300 PASTEUR DRIVE,STANFORD,CA,94305,CA - San Mateo County,18,"57,221.33","7,302.27","6,551.16"
313, CHEST PAIN,50444,MERCY MEDICAL CENTER,333 MERCY AVENUE,MERCED,CA,95340,CA - Modesto,35,"25,256.28","5,083.17","3,746.20"
313, CHEST PAIN,50454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,CA,94143,CA - San Francisco,16,"37,836.75","7,729.93","6,955.68"
313, CHEST PAIN,50455,SAN JOAQUIN COMMUNITY HOSPITAL,2615 CHESTER AVENUE,BAKERSFIELD,CA,93301,CA - Bakersfield,129,"20,426.77","4,228.00","3,332.20"
313, CHEST PAIN,50464,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,CA - Modesto,22,"79,146.59","4,816.54","3,880.59"
313, CHEST PAIN,50471,GOOD SAMARITAN HOSPITAL,1225 WILSHIRE BOULEVARD,LOS ANGELES,CA,90017,CA - Los Angeles,75,"31,148.46","5,139.37","4,215.53"
313, CHEST PAIN,50481,WEST HILLS HOSPITAL & MEDICAL CENTER,7300 MEDICAL CENTER DR,WEST HILLS,CA,91307,CA - Los Angeles,28,"33,025.32","3,752.39","2,587.25"
313, CHEST PAIN,50485,LONG BEACH MEMORIAL MEDICAL CENTER,2801 ATLANTIC AVE,LONG BEACH,CA,90806,CA - Los Angeles,202,"23,267.23","4,603.03","3,611.70"
313, CHEST PAIN,50488,EDEN MEDICAL CENTER,20103 LAKE CHABOT ROAD,CASTRO VALLEY,CA,94546,CA - Alameda County,59,"23,853.16","4,972.89","4,114.93"
313, CHEST PAIN,50496,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,2540 EAST ST,CONCORD,CA,94520,CA - Contra Costa County,21,"61,107.33","4,667.00","3,501.28"
313, CHEST PAIN,50502,SAINT VINCENT MEDICAL CENTER,2131 W 3RD ST,LOS ANGELES,CA,90057,CA - Los Angeles,29,"33,824.79","5,732.96","5,028.31"
313, CHEST PAIN,50512,KAISER FOUNDATION HOSPITAL FREMONT/HAYWARD,27400 HESPERIAN BLVD,HAYWARD,CA,94545,CA - Alameda County,11,"14,908.18","4,491.27","3,670.90"
313, CHEST PAIN,50516,MERCY SAN JUAN MEDICAL CENTER,6501 COYLE AVE,CARMICHAEL,CA,95608,CA - Sacramento,76,"36,026.89","5,714.11","3,485.68"
313, CHEST PAIN,50517,VICTOR VALLEY COMMUNITY HOSPITAL,15248 11TH ST,VICTORVILLE,CA,92392,CA - San Bernardino,16,"23,400.81","5,014.43","4,108.87"
313, CHEST PAIN,50523,SUTTER DELTA MEDICAL CENTER,3901 LONE TREE WAY,ANTIOCH,CA,94509,CA - Contra Costa County,23,"24,593.21","5,086.17","4,063.73"
313, CHEST PAIN,50526,HUNTINGTON BEACH HOSPITAL,17772 BEACH BLVD,HUNTINGTON BEAC,CA,92647,CA - Orange County,16,"14,684.00","4,124.75","3,142.25"
313, CHEST PAIN,50534,"JOHN F KENNEDY MEMORIAL HOSPITAL, INC",47-111 MONROE STREET,INDIO,CA,92201,CA - San Diego,25,"31,978.28","5,089.12","4,256.56"
313, CHEST PAIN,50549,LOS ROBLES HOSPITAL & MEDICAL CENTER,215 W JANSS RD,THOUSAND OAKS,CA,91360,CA - Ventura,51,"28,320.03","4,684.88","3,237.13"
313, CHEST PAIN,50551,LOS ALAMITOS MEDICAL CENTER,3751 KATELLA AVENUE,LOS ALAMITOS,CA,90720,CA - Orange County,23,"33,602.39","3,682.00","2,994.34"
313, CHEST PAIN,50557,MEMORIAL  MEDICAL CENTER,1700 COFFEE RD,MODESTO,CA,95355,CA - Modesto,105,"30,443.94","4,222.59","2,914.20"
313, CHEST PAIN,50567,MISSION HOSPITAL REGIONAL MED CENTER,27700 MEDICAL CENTER RD,MISSION VIEJO,CA,92691,CA - Orange County,61,"31,299.59","3,839.59","2,844.34"
313, CHEST PAIN,50568,MADERA COMMUNITY HOSPITAL,1250 E ALMOND AVE,MADERA,CA,93637,CA - Fresno,15,"8,396.86","5,067.40","4,319.13"
