ZIP,City/Location Name,STATE,Zip Code Designation
95943,Glenn,CA,Low Income Area/HPSA
93226,Glennville,CA,Low Income Area/HPSA
95717,Gold Run,CA,HPSA
93117,Goleta,CA,Low Income Area
93926,Gonzales,CA,Low Income Area/HPSA
95944,Goodyears Bar,CA,HPSA
92313,Grand Terrace,CA,Low Income Area
95945,Grass Valley,CA,Low Income Area
93927,Greenfield,CA,Low Income Area/HPSA
95947,Greenville,CA,Low Income Area/HPSA
95635,Greenwood,CA,HPSA
96038,Grenada,CA,Low Income Area/HPSA
95948,Gridley,CA,Low Income Area
95636,Grizzly Flats,CA,HPSA
95321,Groveland,CA,HPSA
95321,Groveland,CA,HPSA
93433,Grover Beach,CA,Low Income Area
93434,Guadalupe,CA,Low Income Area
95445,Gualala,CA,Low Income Area/HPSA
95446,Guerneville,CA,Low Income Area
95322,Gustine,CA,Low Income Area/HPSA
95951,Hamilton City,CA,Low Income Area/HPSA
93230,Hanford,CA,Low Income Area/HPSA
96039,Happy Camp,CA,Low Income Area
90710,Harbor City,CA,Low Income Area
96040,Hat Creek,CA,Low Income Area/HPSA
90716,Hawaiian Gardens,CA,Low Income Area
90250,Hawthorne,CA,Low Income Area/HPSA
96041,Hayfork,CA,Low Income Area/HPSA
94541,Hayward,CA,Low Income Area
94544,Hayward,CA,Low Income Area
95448,Healdsburg,CA,HPSA
92249,Heber,CA,Low Income Area/HPSA
92342,Helendale,CA,Low Income Area/HPSA
93627,Helm,CA,Low Income Area/HPSA
92543,Hemet,CA,Low Income Area/HPSA
92544,Hemet,CA,Low Income Area/HPSA
92545,Hemet,CA,Low Income Area/HPSA
96113,Herlong,CA,Low Income Area/HPSA
92345,Hesperia,CA,Low Income Area/HPSA
92344,Hesperia,CA,Low Income Area
95467,Hidden Valley Lake,CA,Low Income Area/HPSA
92346,Highland,CA,Low Income Area/HPSA
95324,Hilmar,CA,Low Income Area/HPSA
92347,Hinkley,CA,Low Income Area/HPSA
95023,Hollister,CA,Low Income Area/HPSA
92250,Holtville,CA,Low Income Area/HPSA
92548,Homeland,CA,Low Income Area/HPSA
96141,Homewood,CA,HPSA
95546,Hoopa,CA,Low Income Area/HPSA
95449,Hopland,CA,Low Income Area
96044,Hornbrook,CA,Low Income Area/HPSA
95325,Hornitos,CA,HPSA
95326,Hughson,CA,Low Income Area
93628,Hume,CA,Low Income Area/HPSA
90255,Huntington Park,CA,Low Income Area/HPSA
93234,Huron,CA,Low Income Area/HPSA
96046,Hyampom,CA,Low Income Area/HPSA
95547,Hydesville,CA,Low Income Area/HPSA
92251,Imperial,CA,Low Income Area/HPSA
91932,Imperial Beach,CA,Low Income Area
93526,Independence,CA,HPSA
92201,Indio,CA,Low Income Area
90302,Inglewood,CA,Low Income Area/HPSA
90303,Inglewood,CA,Low Income Area/HPSA
90301,Inglewood,CA,Low Income Area
90304,Inglewood,CA,Low Income Area
90305,Inglewood,CA,HPSA
93527,Inyokern,CA,HPSA
93527,Inyokern,CA,HPSA
93527,Inyokern,CA,HPSA
92612,Irvine,CA,Low Income Area
92617,Irvine,CA,Low Income Area
92697,Irvine,CA,Low Income Area
95641,Isleton,CA,Low Income Area/HPSA
93235,Ivanhoe,CA,Low Income Area/HPSA
91934,Jacumba,CA,Low Income Area/HPSA
95327,Jamestown,CA,Low Income Area/HPSA
96114,Janesville,CA,HPSA
96114,Janesville,CA,HPSA
93528,Johannesburg,CA,Low Income Area/HPSA
92252,Joshua Tree,CA,Low Income Area/HPSA
92036,Julian,CA,HPSA
96048,Junction City,CA,Low Income Area/HPSA
93531,Keene,CA,HPSA
95451,Kelseyville,CA,Low Income Area/HPSA
93630,Kerman,CA,Low Income Area/HPSA
93238,Kernville,CA,Low Income Area/HPSA
93239,Kettleman City,CA,Low Income Area/HPSA
93930,King City,CA,Low Income Area/HPSA
96143,Kings Beach,CA,Low Income Area/HPSA
93633,Kings Canyon National PK,CA,Low Income Area/HPSA
93631,Kingsburg,CA,Low Income Area/HPSA
95548,Klamath,CA,Low Income Area/HPSA
96050,Klamath River,CA,Low Income Area/HPSA
95549,Kneeland,CA,HPSA
95549,Kneeland,CA,HPSA
95645,Knights Landing,CA,Low Income Area
94548,Knightsen,CA,Low Income Area
95550,Korbel,CA,Low Income Area/HPSA
95720,Kyburz,CA,HPSA
95720,Kyburz,CA,HPSA
95329,La Grange,CA,HPSA
95329,La Grange,CA,HPSA
91744,La Puente,CA,Low Income Area
91746,La Puente,CA,Low Income Area
92352,Lake Arrowhead,CA,Low Income Area/HPSA
96115,Lake City,CA,Low Income Area/HPSA
92530,Lake Elsinore,CA,Low Income Area
93532,Lake Hughes,CA,HPSA
93240,Lake Isabella,CA,Low Income Area/HPSA
96051,Lakehead,CA,HPSA
95453,Lakeport,CA,Low Income Area/HPSA
92040,Lakeside,CA,HPSA
93241,Lamont,CA,Low Income Area
93534,Lancaster,CA,Low Income Area
93535,Lancaster,CA,Low Income Area
93536,Lancaster,CA,HPSA
93536,Lancaster,CA,HPSA
93536,Lancaster,CA,HPSA
92285,Landers,CA,Low Income Area/HPSA
95330,Lathrop,CA,Low Income Area
93242,Laton,CA,Low Income Area/HPSA
90260,Lawndale,CA,Low Income Area/HPSA
95454,Laytonville,CA,Low Income Area/HPSA
95333,Le Grand,CA,Low Income Area/HPSA
93243,Lebec,CA,Low Income Area/HPSA
95585,Leggett,CA,Low Income Area/HPSA
93244,Lemon Cove,CA,Low Income Area/HPSA
91945,Lemon Grove,CA,Low Income Area/HPSA
93245,Lemoore,CA,Low Income Area/HPSA
96052,Lewiston,CA,Low Income Area/HPSA
96116,Likely,CA,Low Income Area/HPSA
95236,Linden,CA,Low Income Area/HPSA
93247,Lindsay,CA,Low Income Area/HPSA
96117,Litchfield,CA,HPSA
95456,Littleriver,CA,Low Income Area/HPSA
93543,Littlerock,CA,Low Income Area
95953,Live Oak,CA,Low Income Area
95334,Livingston,CA,Low Income Area/HPSA
93544,Llano,CA,Low Income Area
95237,Lockeford,CA,Low Income Area/HPSA
95240,Lodi,CA,Low Income Area/HPSA
95242,Lodi,CA,HPSA
95551,Loleta,CA,Low Income Area/HPSA
93436,Lompoc,CA,Low Income Area
93437,Lompoc,CA,Low Income Area
93545,Lone Pine,CA,Low Income Area/HPSA
90802,Long Beach,CA,Low Income Area/HPSA
90804,Long Beach,CA,Low Income Area/HPSA
90806,Long Beach,CA,Low Income Area/HPSA
90813,Long Beach,CA,Low Income Area/HPSA
90805,Long Beach,CA,Low Income Area
90810,Long Beach,CA,Low Income Area
96054,Lookout,CA,Low Income Area/HPSA
90001,Los Angeles,CA,Low Income Area/HPSA
90002,Los Angeles,CA,Low Income Area/HPSA
90003,Los Angeles,CA,Low Income Area/HPSA
90004,Los Angeles,CA,Low Income Area/HPSA
90007,Los Angeles,CA,Low Income Area/HPSA
90008,Los Angeles,CA,Low Income Area/HPSA
90011,Los Angeles,CA,Low Income Area/HPSA
90016,Los Angeles,CA,Low Income Area/HPSA
90018,Los Angeles,CA,Low Income Area/HPSA
90022,Los Angeles,CA,Low Income Area/HPSA
90023,Los Angeles,CA,Low Income Area/HPSA
90026,Los Angeles,CA,Low Income Area/HPSA
90027,Los Angeles,CA,Low Income Area/HPSA
90028,Los Angeles,CA,Low Income Area/HPSA
90029,Los Angeles,CA,Low Income Area/HPSA
90031,Los Angeles,CA,Low Income Area/HPSA
90032,Los Angeles,CA,Low Income Area/HPSA
90037,Los Angeles,CA,Low Income Area/HPSA
90038,Los Angeles,CA,Low Income Area/HPSA
90040,Los Angeles,CA,Low Income Area/HPSA
90042,Los Angeles,CA,Low Income Area/HPSA
90043,Los Angeles,CA,Low Income Area/HPSA
90044,Los Angeles,CA,Low Income Area/HPSA
90047,Los Angeles,CA,Low Income Area/HPSA
90058,Los Angeles,CA,Low Income Area/HPSA
90061,Los Angeles,CA,Low Income Area/HPSA
90062,Los Angeles,CA,Low Income Area/HPSA
90063,Los Angeles,CA,Low Income Area/HPSA
90065,Los Angeles,CA,Low Income Area/HPSA
90089,Los Angeles,CA,Low Income Area/HPSA
90005,Los Angeles,CA,Low Income Area
90006,Los Angeles,CA,Low Income Area
90010,Los Angeles,CA,Low Income Area
90012,Los Angeles,CA,Low Income Area
90013,Los Angeles,CA,Low Income Area
90014,Los Angeles,CA,Low Income Area
90015,Los Angeles,CA,Low Income Area
90017,Los Angeles,CA,Low Income Area
90019,Los Angeles,CA,Low Income Area
90020,Los Angeles,CA,Low Income Area
90021,Los Angeles,CA,Low Income Area
90024,Los Angeles,CA,Low Income Area
90033,Los Angeles,CA,Low Income Area
90034,Los Angeles,CA,Low Income Area
90039,Los Angeles,CA,Low Income Area
90057,Los Angeles,CA,Low Income Area
90059,Los Angeles,CA,Low Income Area
90071,Los Angeles,CA,Low Income Area
90073,Los Angeles,CA,Low Income Area
90036,Los Angeles,CA,HPSA
90041,Los Angeles,CA,HPSA
90066,Los Angeles,CA,HPSA
93635,Los Banos,CA,Low Income Area/HPSA
96055,Los Molinos,CA,Low Income Area/HPSA
93249,Lost Hills,CA,Low Income Area/HPSA
95651,Lotus,CA,HPSA
95651,Lotus,CA,HPSA
95457,Lower Lake,CA,HPSA
96118,Loyalton,CA,HPSA
95458,Lucerne,CA,Low Income Area/HPSA
92356,Lucerne Valley,CA,Low Income Area/HPSA
92338,Ludlow,CA,Low Income Area
90262,Lynwood,CA,Low Income Area
96058,Macdoel,CA,Low Income Area/HPSA
95552,Mad River,CA,Low Income Area/HPSA
96119,Madeline,CA,HPSA
93636,Madera,CA,Low Income Area/HPSA
93637,Madera,CA,Low Income Area/HPSA
93638,Madera,CA,Low Income Area/HPSA
95954,Magalia,CA,Low Income Area/HPSA
93546,Mammoth Lakes,CA,Low Income Area
95459,Manchester,CA,Low Income Area/HPSA
95336,Manteca,CA,Low Income Area/HPSA
96059,Manton,CA,Low Income Area/HPSA
92518,March Air Reserve Base,CA,Low Income Area
93252,Maricopa,CA,Low Income Area/HPSA
93933,Marina,CA,Low Income Area
90292,Marina del Rey,CA,HPSA
95338,Mariposa,CA,HPSA
96120,Markleeville,CA,HPSA
94940,Marshall,CA,Low Income Area
95901,Marysville,CA,Low Income Area/HPSA
95955,Maxwell,CA,Low Income Area/HPSA
90270,Maywood,CA,Low Income Area/HPSA
93250,MC Farland,CA,Low Income Area/HPSA
93251,MC Kittrick,CA,Low Income Area/HPSA
96056,McArthur,CA,Low Income Area/HPSA
95652,McClellan,CA,Low Income Area/HPSA
96057,McCloud,CA,Low Income Area/HPSA
95519,McKinleyville,CA,Low Income Area/HPSA
95956,Meadow Valley,CA,Low Income Area/HPSA
95722,Meadow Vista,CA,HPSA
92254,Mecca,CA,Low Income Area
95460,Mendocino,CA,HPSA
93640,Mendota,CA,Low Income Area/HPSA
94025,Menlo Park,CA,HPSA
92359,Mentone,CA,HPSA
95340,Merced,CA,Low Income Area/HPSA
95341,Merced,CA,Low Income Area/HPSA
95348,Merced,CA,Low Income Area/HPSA
95957,Meridian,CA,Low Income Area
95461,Middletown,CA,Low Income Area/HPSA
95345,Midpines,CA,HPSA
92655,Midway City,CA,Low Income Area
96121,Milford,CA,Low Income Area/HPSA
96062,Millville,CA,HPSA
96062,Millville,CA,HPSA
96063,Mineral,CA,Low Income Area/HPSA
91752,Mira Loma,CA,Low Income Area
93641,Miramonte,CA,Low Income Area/HPSA
91345,Mission Hills,CA,Low Income Area/HPSA
95351,Modesto,CA,Low Income Area/HPSA
95357,Modesto,CA,Low Income Area/HPSA
95358,Modesto,CA,Low Income Area/HPSA
95350,Modesto,CA,Low Income Area
95354,Modesto,CA,Low Income Area
95356,Modesto,CA,HPSA
93501,Mojave,CA,Low Income Area/HPSA
95245,Mokelumne Hill,CA,Low Income Area/HPSA
96064,Montague,CA,Low Income Area/HPSA
91763,Montclair,CA,Low Income Area
95462,Monte Rio,CA,Low Income Area
90640,Montebello,CA,Low Income Area/HPSA
93943,Monterey,CA,Low Income Area
91754,Monterey Park,CA,Low Income Area/HPSA
91755,Monterey Park,CA,Low Income Area
96065,Montgomery Creek,CA,HPSA
92551,Moreno Valley,CA,Low Income Area
92553,Moreno Valley,CA,Low Income Area
92557,Moreno Valley,CA,Low Income Area
92555,Moreno Valley,CA,HPSA
92256,Morongo Valley,CA,Low Income Area/HPSA
95039,Moss Landing,CA,Low Income Area
96067,Mount Shasta,CA,HPSA
92561,Mountain Center,CA,Low Income Area
95246,Mountain Ranch,CA,HPSA
95247,Murphys,CA,HPSA
95554,Myers Flat,CA,Low Income Area/HPSA
94559,Napa,CA,Low Income Area
94558,Napa,CA,HPSA
91950,National City,CA,Low Income Area/HPSA
92363,Needles,CA,Low Income Area/HPSA
95959,Nevada City,CA,HPSA
93254,New Cuyama,CA,Low Income Area
92365,Newberry Springs,CA,Low Income Area/HPSA
91321,Newhall,CA,Low Income Area
95360,Newman,CA,Low Income Area/HPSA
95464,Nice,CA,Low Income Area/HPSA
92257,Niland,CA,Low Income Area/HPSA
92364,Nipton,CA,Low Income Area/HPSA
95724,Norden,CA,HPSA
95724,Norden,CA,HPSA
93643,North Fork,CA,Low Income Area/HPSA
95660,North Highlands,CA,Low Income Area/HPSA
91343,North Hills,CA,Low Income Area/HPSA
91601,North Hollywood,CA,Low Income Area/HPSA
91605,North Hollywood,CA,Low Income Area/HPSA
91606,North Hollywood,CA,Low Income Area/HPSA
95960,North San Juan,CA,Low Income Area/HPSA
91324,Northridge,CA,Low Income Area
91325,Northridge,CA,Low Income Area
90650,Norwalk,CA,Low Income Area
92567,Nuevo,CA,Low Income Area/HPSA
93645,O Neals,CA,Low Income Area/HPSA
96069,Oak Run,CA,HPSA
95361,Oakdale,CA,HPSA
93644,Oakhurst,CA,HPSA
94601,Oakland,CA,Low Income Area
94603,Oakland,CA,Low Income Area
94605,Oakland,CA,Low Income Area
94606,Oakland,CA,Low Income Area
94607,Oakland,CA,Low Income Area
94609,Oakland,CA,Low Income Area
94612,Oakland,CA,Low Income Area
94613,Oakland,CA,Low Income Area
94621,Oakland,CA,Low Income Area
94561,Oakley,CA,HPSA
93445,Oceano,CA,Low Income Area
92058,Oceanside,CA,Low Income Area/HPSA
92054,Oceanside,CA,Low Income Area
92259,Ocotillo,CA,Low Income Area/HPSA
93023,Ojai,CA,HPSA
96071,Old Station,CA,Low Income Area/HPSA
95961,Olivehurst,CA,Low Income Area/HPSA
96146,Olympic Valley,CA,HPSA
91762,Ontario,CA,Low Income Area
91764,Ontario,CA,Low Income Area
93255,Onyx,CA,Low Income Area/HPSA
92868,Orange,CA,Low Income Area/HPSA
92865,Orange,CA,HPSA
92866,Orange,CA,HPSA
92867,Orange,CA,HPSA
93646,Orange Cove,CA,Low Income Area/HPSA
95962,Oregon House,CA,Low Income Area/HPSA
95555,Orick,CA,Low Income Area/HPSA
95963,Orland,CA,Low Income Area/HPSA
95556,Orleans,CA,Low Income Area/HPSA
92368,Oro Grande,CA,Low Income Area/HPSA
93647,Orosi,CA,Low Income Area/HPSA
95965,Oroville,CA,Low Income Area/HPSA
95966,Oroville,CA,Low Income Area/HPSA
93030,Oxnard,CA,Low Income Area/HPSA
93033,Oxnard,CA,Low Income Area/HPSA
93036,Oxnard,CA,Low Income Area/HPSA
93035,Oxnard,CA,HPSA
91331,Pacoima,CA,Low Income Area/HPSA
95043,Paicines,CA,HPSA
92059,Pala,CA,Low Income Area/HPSA
95968,Palermo,CA,Low Income Area/HPSA
92262,Palm Springs,CA,Low Income Area
92264,Palm Springs,CA,Low Income Area
93550,Palmdale,CA,Low Income Area
93552,Palmdale,CA,Low Income Area
93591,Palmdale,CA,Low Income Area
94303,Palo Alto,CA,Low Income Area/HPSA
96073,Palo Cedro,CA,HPSA
96073,Palo Cedro,CA,HPSA
91402,Panorama City,CA,Low Income Area/HPSA
95969,Paradise,CA,Low Income Area
90723,Paramount,CA,Low Income Area
92267,Parker Dam,CA,Low Income Area/HPSA
93648,Parlier,CA,Low Income Area/HPSA
91101,Pasadena,CA,Low Income Area
91103,Pasadena,CA,Low Income Area
91104,Pasadena,CA,Low Income Area
91106,Pasadena,CA,Low Income Area
95363,Patterson,CA,Low Income Area/HPSA
92061,Pauma Valley,CA,Low Income Area/HPSA
96075,Paynes Creek,CA,Low Income Area/HPSA
92570,Perris,CA,Low Income Area
92571,Perris,CA,Low Income Area
94060,Pescadero,CA,HPSA
95558,Petrolia,CA,HPSA
92371,Phelan,CA,Low Income Area
95466,Philo,CA,Low Income Area/HPSA
90660,Pico Rivera,CA,Low Income Area/HPSA
95587,Piercy,CA,Low Income Area/HPSA
95664,Pilot Hill,CA,HPSA
95664,Pilot Hill,CA,HPSA
91962,Pine Valley,CA,HPSA
91962,Pine Valley,CA,HPSA
92372,Pinon Hills,CA,Low Income Area
95666,Pioneer,CA,HPSA
95666,Pioneer,CA,HPSA
94565,Pittsburg,CA,Low Income Area
93256,Pixley,CA,Low Income Area/HPSA
92870,Placentia,CA,HPSA
95667,Placerville,CA,HPSA
95667,Placerville,CA,HPSA
95667,Placerville,CA,HPSA
95365,Planada,CA,Low Income Area/HPSA
96076,Platina,CA,Low Income Area/HPSA
95468,Point Arena,CA,Low Income Area/HPSA
93042,Point Mugu Nawc,CA,HPSA
95726,Pollock Pines,CA,HPSA
95726,Pollock Pines,CA,HPSA
91766,Pomona,CA,Low Income Area/HPSA
91767,Pomona,CA,Low Income Area/HPSA
91768,Pomona,CA,Low Income Area/HPSA
94567,Pope Valley,CA,HPSA
93041,Port Hueneme,CA,Low Income Area/HPSA
93043,Port Hueneme CBC Base,CA,HPSA
93257,Porterville,CA,Low Income Area/HPSA
96122,Portola,CA,Low Income Area/HPSA
93260,Posey,CA,HPSA
93260,Posey,CA,HPSA
91963,Potrero,CA,Low Income Area/HPSA
95469,Potter Valley,CA,HPSA
95469,Potter Valley,CA,HPSA
93651,Prather,CA,HPSA
95970,Princeton,CA,Low Income Area/HPSA
95971,Quincy,CA,Low Income Area/HPSA
95972,Rackerby,CA,Low Income Area/HPSA
93652,Raisin City,CA,Low Income Area/HPSA
92065,Ramona,CA,HPSA
92065,Ramona,CA,HPSA
92065,Ramona,CA,HPSA
92066,Ranchita,CA,HPSA
95670,Rancho Cordova,CA,Low Income Area
93554,Randsburg,CA,Low Income Area/HPSA
96123,Ravendale,CA,HPSA
93653,Raymond,CA,Low Income Area/HPSA
96080,Red Bluff,CA,Low Income Area/HPSA
95569,Redcrest,CA,Low Income Area/HPSA
96003,Redding,CA,Low Income Area/HPSA
96001,Redding,CA,Low Income Area
96002,Redding,CA,Low Income Area
92374,Redlands,CA,Low Income Area
95560,Redway,CA,Low Income Area/HPSA
94063,Redwood City,CA,Low Income Area/HPSA
94061,Redwood City,CA,HPSA
95470,Redwood Valley,CA,Low Income Area/HPSA
93654,Reedley,CA,Low Income Area/HPSA
91335,Reseda,CA,Low Income Area
92376,Rialto,CA,Low Income Area
94801,Richmond,CA,Low Income Area
94804,Richmond,CA,Low Income Area
93555,Ridgecrest,CA,Low Income Area/HPSA
95562,Rio Dell,CA,Low Income Area/HPSA
94571,Rio Vista,CA,HPSA
95367,Riverbank,CA,Low Income Area/HPSA
93656,Riverdale,CA,Low Income Area/HPSA
92501,Riverside,CA,Low Income Area
92503,Riverside,CA,Low Income Area
92504,Riverside,CA,Low Income Area
92505,Riverside,CA,Low Income Area
92507,Riverside,CA,Low Income Area
92509,Riverside,CA,Low Income Area
92521,Riverside,CA,Low Income Area
94572,Rodeo,CA,Low Income Area
93560,Rosamond,CA,Low Income Area/HPSA
91770,Rosemead,CA,Low Income Area
91748,Rowland Heights,CA,Low Income Area
92382,Running Springs,CA,HPSA
95811,Sacramento,CA,Low Income Area/HPSA
95814,Sacramento,CA,Low Income Area/HPSA
95815,Sacramento,CA,Low Income Area/HPSA
95816,Sacramento,CA,Low Income Area/HPSA
95818,Sacramento,CA,Low Income Area/HPSA
95821,Sacramento,CA,Low Income Area/HPSA
95825,Sacramento,CA,Low Income Area/HPSA
95832,Sacramento,CA,Low Income Area/HPSA
95833,Sacramento,CA,Low Income Area/HPSA
95834,Sacramento,CA,Low Income Area/HPSA
95838,Sacramento,CA,Low Income Area/HPSA
95841,Sacramento,CA,Low Income Area/HPSA
95842,Sacramento,CA,Low Income Area/HPSA
95817,Sacramento,CA,Low Income Area
95820,Sacramento,CA,Low Income Area
95822,Sacramento,CA,Low Income Area
95823,Sacramento,CA,Low Income Area
95824,Sacramento,CA,Low Income Area
95826,Sacramento,CA,Low Income Area
95827,Sacramento,CA,Low Income Area
95828,Sacramento,CA,Low Income Area
95864,Sacramento,CA,HPSA
94574,Saint Helena,CA,HPSA
95368,Salida,CA,HPSA
93901,Salinas,CA,Low Income Area
93905,Salinas,CA,Low Income Area
93906,Salinas,CA,Low Income Area
93907,Salinas,CA,Low Income Area
93908,Salinas,CA,HPSA
95563,Salyer,CA,Low Income Area/HPSA
95564,Samoa,CA,Low Income Area/HPSA
95249,San Andreas,CA,HPSA
92404,San Bernardino,CA,Low Income Area/HPSA
92407,San Bernardino,CA,Low Income Area/HPSA
92401,San Bernardino,CA,Low Income Area
92405,San Bernardino,CA,Low Income Area
92408,San Bernardino,CA,Low Income Area
92410,San Bernardino,CA,Low Income Area
92411,San Bernardino,CA,Low Income Area
92672,San Clemente,CA,HPSA
92101,San Diego,CA,Low Income Area/HPSA
92102,San Diego,CA,Low Income Area/HPSA
92104,San Diego,CA,Low Income Area/HPSA
92105,San Diego,CA,Low Income Area/HPSA
92113,San Diego,CA,Low Income Area/HPSA
92114,San Diego,CA,Low Income Area/HPSA
92115,San Diego,CA,Low Income Area/HPSA
92136,San Diego,CA,Low Income Area/HPSA
92110,San Diego,CA,Low Income Area
92111,San Diego,CA,Low Income Area
92116,San Diego,CA,Low Income Area
92122,San Diego,CA,Low Income Area
92145,San Diego,CA,Low Income Area
92154,San Diego,CA,Low Income Area
92103,San Diego,CA,HPSA
92134,San Diego,CA,HPSA
92139,San Diego,CA,HPSA
91340,San Fernando,CA,Low Income Area/HPSA
94102,San Francisco,CA,Low Income Area
94103,San Francisco,CA,Low Income Area
94104,San Francisco,CA,Low Income Area
94108,San Francisco,CA,Low Income Area
94109,San Francisco,CA,Low Income Area
94111,San Francisco,CA,Low Income Area
94124,San Francisco,CA,Low Income Area
94130,San Francisco,CA,Low Income Area
94133,San Francisco,CA,Low Income Area
94134,San Francisco,CA,Low Income Area
91776,San Gabriel,CA,Low Income Area
92582,San Jacinto,CA,Low Income Area/HPSA
92583,San Jacinto,CA,Low Income Area/HPSA
93660,San Joaquin,CA,Low Income Area/HPSA
95110,San Jose,CA,Low Income Area
95111,San Jose,CA,Low Income Area
95112,San Jose,CA,Low Income Area
95113,San Jose,CA,Low Income Area
95116,San Jose,CA,Low Income Area
95122,San Jose,CA,Low Income Area
95126,San Jose,CA,Low Income Area
95127,San Jose,CA,Low Income Area
95128,San Jose,CA,Low Income Area
95133,San Jose,CA,Low Income Area
95141,San Jose,CA,Low Income Area
95045,San Juan Bautista,CA,HPSA
94578,San Leandro,CA,Low Income Area
93401,San Luis Obispo,CA,Low Income Area
93405,San Luis Obispo,CA,Low Income Area
93407,San Luis Obispo,CA,Low Income Area
92069,San Marcos,CA,Low Income Area
94806,San Pablo,CA,Low Income Area
90731,San Pedro,CA,Low Income Area
94901,San Rafael,CA,Low Income Area
93452,San Simeon,CA,Low Income Area
92173,San Ysidro,CA,Low Income Area
93657,Sanger,CA,Low Income Area/HPSA
92701,Santa Ana,CA,Low Income Area/HPSA
92703,Santa Ana,CA,Low Income Area/HPSA
92704,Santa Ana,CA,Low Income Area/HPSA
92706,Santa Ana,CA,Low Income Area/HPSA
92707,Santa Ana,CA,Low Income Area/HPSA
92705,Santa Ana,CA,HPSA
93101,Santa Barbara,CA,Low Income Area
93103,Santa Barbara,CA,Low Income Area
93106,Santa Barbara,CA,Low Income Area
95053,Santa Clara,CA,Low Income Area
91390,Santa Clarita,CA,HPSA
95060,Santa Cruz,CA,Low Income Area/HPSA
95062,Santa Cruz,CA,Low Income Area
95064,Santa Cruz,CA,Low Income Area
93454,Santa Maria,CA,Low Income Area
93458,Santa Maria,CA,Low Income Area
90401,Santa Monica,CA,Low Income Area/HPSA
90404,Santa Monica,CA,Low Income Area/HPSA
90405,Santa Monica,CA,HPSA
93060,Santa Paula,CA,Low Income Area/HPSA
95401,Santa Rosa,CA,Low Income Area
95403,Santa Rosa,CA,Low Income Area
95407,Santa Rosa,CA,Low Income Area
92070,Santa Ysabel,CA,HPSA
92070,Santa Ysabel,CA,HPSA
95565,Scotia,CA,Low Income Area/HPSA
96085,Scott Bar,CA,Low Income Area/HPSA
93955,Seaside,CA,Low Income Area
96086,Seiad Valley,CA,Low Income Area
93662,Selma,CA,Low Income Area/HPSA
93262,Sequoia National Park,CA,Low Income Area/HPSA
93263,Shafter,CA,Low Income Area/HPSA
96019,Shasta Lake,CA,Low Income Area
93664,Shaver Lake,CA,HPSA
95682,Shingle Springs,CA,HPSA
96088,Shingletown,CA,Low Income Area/HPSA
92384,Shoshone,CA,Low Income Area/HPSA
96125,Sierra City,CA,HPSA
96126,Sierraville,CA,HPSA
90755,Signal Hill,CA,HPSA
92385,Skyforest,CA,HPSA
95977,Smartville,CA,HPSA
95567,Smith River,CA,Low Income Area/HPSA
95369,Snelling,CA,Low Income Area/HPSA
95728,Soda Springs,CA,Low Income Area/HPSA
93960,Soledad,CA,Low Income Area/HPSA
95684,Somerset,CA,HPSA
95568,Somes Bar,CA,Low Income Area/HPSA
93066,Somis,CA,HPSA
95370,Sonora,CA,Low Income Area
95372,Soulsbyville,CA,Low Income Area
91733,South El Monte,CA,Low Income Area/HPSA
90280,South Gate,CA,Low Income Area/HPSA
96150,South Lake Tahoe,CA,Low Income Area/HPSA
91977,Spring Valley,CA,Low Income Area
93265,Springville,CA,HPSA
93265,Springville,CA,HPSA
93265,Springville,CA,HPSA
93675,Squaw Valley,CA,Low Income Area/HPSA
96128,Standish,CA,HPSA
94305,Stanford,CA,Low Income Area
90680,Stanton,CA,Low Income Area/HPSA
95374,Stevinson,CA,Low Income Area/HPSA
95202,Stockton,CA,Low Income Area/HPSA
95203,Stockton,CA,Low Income Area/HPSA
95204,Stockton,CA,Low Income Area/HPSA
95205,Stockton,CA,Low Income Area/HPSA
95206,Stockton,CA,Low Income Area/HPSA
95215,Stockton,CA,Low Income Area/HPSA
95207,Stockton,CA,Low Income Area
95210,Stockton,CA,Low Income Area
95209,Stockton,CA,HPSA
95212,Stockton,CA,HPSA
95212,Stockton,CA,HPSA
95219,Stockton,CA,HPSA
